UF;CODUF;CODMUNIC;MUNICIPIO;POPULACAO;GEOCODE
RS;43;18507;São José do Norte;27568;4318507
RS;43;18606;São José do Ouro;6933;4318606
RS;43;18614;São José do Sul;2408;4318614
RS;43;18622;São José dos Ausentes;3527;4318622
RS;43;18705;São Leopoldo;236835;4318705
RS;43;18804;São Lourenço do Sul;43582;4318804
RS;43;18903;São Luiz Gonzaga;33468;4318903
RS;43;19000;São Marcos;21556;4319000
RS;43;19109;São Martinho;5426;4217105
RS;43;19125;São Martinho da Serra;3234;4319125
RS;43;19158;São Miguel das Missões;7673;4319158
RS;43;19208;São Nicolau;5265;4319208
RS;43;19307;São Paulo das Missões;5790;4319307
RS;43;19356;São Pedro da Serra;3801;4319356
RS;43;19364;São Pedro das Missões;2009;4319364
RS;43;19372;São Pedro do Butiá;2947;4319372
RS;43;19406;São Pedro do Sul;16198;4319406
RS;43;19505;São Sebastião do Caí;25685;4319505
RS;43;19604;São Sepé;23621;4319604
RS;43;19703;São Valentim;3299;4319703
RS;43;19711;São Valentim do Sul;2242;4319711
RS;43;19737;São Valério do Sul;2727;4319737
RS;43;19752;São Vendelino;2243;4319752
RS;43;19802;São Vicente do Sul;8721;4319802
RS;43;19901;Sapiranga;81734;4319901
RS;43;20008;Sapucaia do Sul;141075;4320008
RS;43;20107;Sarandi;24489;4126256
RS;43;20206;Seberi;10750;4320206
RS;43;20230;Sede Nova;2907;4320230
RS;43;20263;Segredo;7421;4320263
RS;43;20305;Selbach;5100;4320305
RS;43;20321;Senador Salgado Filho;2779;4320321
RS;43;20354;Sentinela do Sul;5581;4320354
RS;43;20404;Serafina Corrêa;17502;4320404
RS;43;20453;Sério;1962;4320453
RS;43;20503;Sertão;5415;4320503
RS;43;20552;Sertão Santana;6486;4320552
RS;43;20578;Sete de Setembro;1970;4320578
RS;43;20602;Severiano de Almeida;3657;4320602
RS;43;20651;Silveira Martins;2384;4320651
RS;43;20677;Sinimbu;10172;4320677
RS;43;20701;Sobradinho;14967;2930774
RS;43;20800;Soledade;31002;2516102
RS;43;20859;Tabaí;4719;4320859
RS;43;20909;Tapejara;24111;4126801
RS;43;21006;Tapera;10584;4321006
RS;43;21105;Tapes;17300;4321105
RS;43;21204;Taquara;57466;4321204
RS;43;21303;Taquari;26862;4321303
RS;43;21329;Taquaruçu do Sul;3072;4321329
RS;43;21352;Tavares;5481;2516607
RS;43;21402;Tenente Portela;13485;4321402
RS;43;21436;Terra de Areia;11204;4321436
RS;43;21451;Teutônia;33232;4321451
RS;43;21469;Tio Hugo;3030;4321469
RS;43;21477;Tiradentes do Sul;5704;4321477
RS;43;21493;Toropi;2806;4321493
RS;43;21501;Torres;38732;4321501
RS;43;21600;Tramandaí;51715;4321600
RS;43;21626;Travesseiro;2336;4321626
RS;43;21634;Três Arroios;2668;4321634
RS;43;21667;Três Cachoeiras;11053;4321667
RS;43;21709;Três Coroas;28220;4321709
RS;43;21808;Três de Maio;23906;4321808
RS;43;21832;Três Forquilhas;2697;4321832
RS;43;21857;Três Palmeiras;4271;4321857
RS;43;21907;Três Passos;23906;4321907
RS;43;21956;Trindade do Sul;5802;4321956
RS;43;22004;Triunfo;29538;2516805
RS;43;22103;Tucunduva;5678;4322103
RS;43;22152;Tunas;4569;4322152
RS;43;22186;Tupanci do Sul;1472;4322186
RS;43;22202;Tupanciretã;23948;4322202
RS;43;22251;Tupandi;4855;4322251
RS;43;22301;Tuparendi;7893;4322301
RS;43;22327;Turuçu;3438;4322327
RS;43;22343;Ubiretama;2015;4322343
RS;43;22350;União da Serra;1154;4322350
RS;43;22376;Unistalda;2338;4322376
RS;43;22400;Uruguaiana;126970;4322400
RS;43;22509;Vacaria;66218;4322509
RS;43;22525;Vale Verde;3497;4322525
RS;43;22533;Vale do Sol;11781;4322533
RS;43;22541;Vale Real;5913;4322541
RS;43;22558;Vanini;2113;4322558
RS;43;22608;Venâncio Aires;71554;4322608
RS;43;22707;Vera Cruz;26863;2414803
RS;43;22806;Veranópolis;26241;4322806
RS;43;22855;Vespasiano Corrêa;1815;4322855
RS;43;22905;Viadutos;4756;4322905
RS;43;23002;Viamão;255224;4323002
RS;43;23101;Vicente Dutra;4670;4323101
RS;43;23200;Victor Graeff;2882;4323200
RS;43;23309;Vila Flores;3385;4323309
RS;43;23358;Vila Lângaro;2091;4323358
RS;43;23408;Vila Maria;4358;4323408
RS;43;23457;Vila Nova do Sul;4280;4323457
RS;43;23507;Vista Alegre;2752;4323507
RS;43;23606;Vista Alegre do Prata;1561;4323606
RS;43;23705;Vista Gaúcha;2851;4323705
RS;43;23754;Vitória das Missões;3133;4323754
RS;43;23770;Westfália;3014;4323770
RS;43;23804;Xangri-lá;16408;4323804
MS;50;203;Água Clara;15522;5000203
MS;50;252;Alcinópolis;5343;5000252
MS;50;609;Amambai;39396;5000609
MS;50;708;Anastácio;25135;5000708
MS;50;807;Anaurilândia;9035;5000807
MS;50;856;Angélica;10780;5000856
MS;50;906;Antônio João;8956;5000906
MS;50;1003;Aparecida do Taboado;25745;5001003
MS;50;1102;Aquidauana;47871;5001102
MS;50;1243;Aral Moreira;12149;5001243
MS;50;1508;Bandeirantes;6788;4102406
MS;50;1904;Bataguassu;23024;5001904
MS;50;2001;Batayporã;11329;5002001
MS;50;2100;Bela Vista;24629;5002100
MS;50;2159;Bodoquena;7875;5002159
MS;50;2209;Bonito;21976;1501600
MS;50;2308;Brasilândia;11872;5002308
MS;50;2407;Caarapó;30174;5002407
MS;50;2605;Camapuã;13711;5002605
MS;50;2704;Campo Grande;895982;2701506
MS;50;2803;Caracol;6116;2202505
MS;50;2902;Cassilândia;21939;5002902
MS;50;2951;Chapadão do Sul;25218;5002951
MS;50;3108;Corguinho;5947;5003108
MS;50;3157;Coronel Sapucaia;15253;5003157
MS;50;3207;Corumbá;111435;5003207
MS;50;3256;Costa Rica;20823;5003256
MS;50;3306;Coxim;33543;5003306
MS;50;3454;Deodápolis;12924;5003454
MS;50;3488;Dois Irmãos do Buriti;11385;5003488
MS;50;3504;Douradina;5924;4107256
MS;50;3702;Dourados;222949;5003702
MS;50;3751;Eldorado;12353;3514809
MS;50;3801;Fátima do Sul;19189;5003801
MS;50;3900;Figueirão;3051;5003900
MS;50;4007;Glória de Dourados;9965;5004007
MS;50;4106;Guia Lopes da Laguna;9895;5004106
MS;50;4304;Iguatemi;16078;5004304
MS;50;4403;Inocência;7610;5004403
MS;50;4502;Itaporã;24839;5004502
MS;50;4601;Itaquiraí;21142;5004601
MS;50;4700;Ivinhema;23187;5004700
MS;50;4809;Japorã;9110;5004809
MS;50;4908;Jaraguari;7187;5004908
MS;50;5004;Jardim;26097;2307106
MS;50;5103;Jateí;4027;5005103
MS;50;5152;Juti;6712;5005152
MS;50;5202;Ladário;23331;5005202
MS;50;5251;Laguna Carapã;7341;5005251
MS;50;5400;Maracaju;47083;5005400
MS;50;5608;Miranda;28013;5005608
MS;50;5681;Mundo Novo;18366;2922102
MS;50;5707;Naviraí;54878;5005707
MS;50;5806;Nioaque;13930;5005806
MS;50;6002;Nova Alvorada do Sul;21882;5006002
MS;50;6200;Nova Andradina;54374;5006200
MS;50;6259;Novo Horizonte do Sul;3814;5006259
MS;50;6275;Paraíso das Águas;5555;5006275
MS;50;6309;Paranaíba;42148;5006309
MS;50;6358;Paranhos;14228;5006358
MS;50;6408;Pedro Gomes;7674;5006408
MS;50;6606;Ponta Porã;92526;5006606
MS;50;6903;Porto Murtinho;17131;5006903
MS;50;7109;Ribas do Rio Pardo;24615;5007109
MS;50;7208;Rio Brilhante;37514;5007208
MS;50;7307;Rio Negro;4831;4122305
MS;50;7406;Rio Verde de Mato Grosso;19746;5007406
MS;50;7505;Rochedo;5499;5007505
MS;50;7554;Santa Rita do Pardo;7851;5007554
MS;50;7695;São Gabriel do Oeste;26771;5007695
MS;50;7703;Sete Quedas;10791;5007703
MS;50;7802;Selvíria;6529;5007802
MS;50;7901;Sidrolândia;57665;5007901
MS;50;7935;Sonora;19274;5007935
MS;50;7950;Tacuru;11552;5007950
MS;50;7976;Taquarussu;3588;5007976
MS;50;8008;Terenos;21806;5008008
MS;50;8305;Três Lagoas;121388;5008305
MS;50;8404;Vicentina;6102;5008404
MT;51;102;Acorizal;5399;5100102
MT;51;201;Água Boa;25721;3100609
MT;51;250;Alta Floresta;51782;5100250
MT;51;300;Alto Araguaia;19044;5100300
MT;51;359;Alto Boa Vista;6822;5100359
MT;51;409;Alto Garças;12030;5100409
MT;51;508;Alto Paraguai;11356;5100508
MT;51;607;Alto Taquari;10847;5100607
MT;51;805;Apiacás;10133;5100805
MT;51;1001;Araguaiana;3100;5101001
MT;51;1209;Araguainha;935;5101209
MT;51;1258;Araputanga;16822;5101258
MT;51;1308;Arenápolis;9607;5101308
MT;51;1407;Aripuanã;22354;5101407
MT;51;1605;Barão de Melgaço;8564;5101605
MT;51;1704;Barra do Bugres;34966;5101704
MT;51;1803;Barra do Garças;61012;5101803
MT;51;1852;Bom Jesus do Araguaia;6580;5101852
MT;51;1902;Brasnorte;19695;5101902
MT;51;2504;Cáceres;94376;5102504
MT;51;2603;Campinápolis;15980;5102603
MT;51;2637;Campo Novo do Parecis;35360;5102637
MT;51;2678;Campo Verde;44041;5102678
MT;51;2686;Campos de Júlio;6891;5102686
MT;51;2694;Canabrava do Norte;4743;5102694
MT;51;2702;Canarana;21579;2906204
MT;51;2793;Carlinda;10305;5102793
MT;51;2850;Castanheira;8729;5102850
MT;51;3007;Chapada dos Guimarães;19752;5103007
MT;51;3056;Cláudia;12149;5103056
MT;51;3106;Cocalinho;5700;5103106
MT;51;3205;Colíder;33438;5103205
MT;51;3254;Colniza;38582;5103254
MT;51;3304;Comodoro;20763;5103304
MT;51;3353;Confresa;30933;5103353
MT;51;3361;Conquista D'Oeste;4038;5103361
MT;51;3379;Cotriguaçu;19750;5103379
MT;51;3403;Cuiabá;612547;5103403
MT;51;3437;Curvelândia;5219;5103437
MT;51;3452;Denise;9462;5103452
MT;51;3502;Diamantino;22041;5103502
MT;51;3601;Dom Aquino;8178;5103601
MT;51;3700;Feliz Natal;14192;5103700
MT;51;3809;Figueirópolis D'Oeste;3494;5103809
MT;51;3858;Gaúcha do Norte;7648;5103858
MT;51;3908;General Carneiro;5540;4108502
MT;51;3957;Glória D'Oeste;3026;5103957
MT;51;4104;Guarantã do Norte;35816;5104104
MT;51;4203;Guiratinga;15141;5104203
MT;51;4500;Indiavaí;2752;5104500
MT;51;4526;Ipiranga do Norte;7667;5104526
MT;51;4542;Itanhangá;6737;5104542
MT;51;4559;Itaúba;3802;5104559
MT;51;4609;Itiquira;13345;5104609
MT;51;4807;Jaciara;27776;5104807
MT;51;4906;Jangada;8409;5104906
MT;51;5002;Jauru;8793;5105002
MT;51;5101;Juara;34974;5105101
MT;51;5150;Juína;40997;5105150
MT;51;5176;Juruena;15865;5105176
MT;51;5200;Juscimeira;11221;5105200
MT;51;5234;Lambari D'Oeste;6121;5105234
MT;51;5259;Lucas do Rio Verde;65534;5105259
MT;51;5309;Luciara;2077;5105309
MT;51;5507;Vila Bela da Santíssima Trindade;16128;5105507
MT;51;5580;Marcelândia;10499;5105580
MT;51;5606;Matupá;16566;5105606
MT;51;5622;Mirassol d'Oeste;27739;5105622
MT;51;5903;Nobres;15336;5105903
MT;51;6000;Nortelândia;5989;5106000
MT;51;6109;Nossa Senhora do Livramento;13216;5106109
MT;51;6158;Nova Bandeirantes;15288;5106158
MT;51;6174;Nova Nazaré;3849;5106174
MT;51;6182;Nova Lacerda;6640;5106182
MT;51;6190;Nova Santa Helena;3718;5106190
MT;51;6208;Nova Brasilândia;3829;5106208
MT;51;6216;Nova Canaã do Norte;12787;5106216
MT;51;6224;Nova Mutum;45378;5106224
MT;51;6232;Nova Olímpia;20301;4117206
MT;51;6240;Nova Ubiratã;11982;5106240
MT;51;6257;Nova Xavantina;21374;5106257
MT;51;6265;Novo Mundo;9178;5106265
MT;51;6273;Novo Horizonte do Norte;4004;5106273
MT;51;6281;Novo São Joaquim;5074;5106281
MT;51;6299;Paranaíta;11225;5106299
MT;51;6307;Paranatinga;22563;5106307
MT;51;6315;Novo Santo Antônio;2640;2206951
MT;51;6372;Pedra Preta;17626;2409605
MT;51;6422;Peixoto de Azevedo;34976;5106422
MT;51;6455;Planalto da Serra;2662;5106455
MT;51;6505;Poconé;32843;5106505
MT;51;6653;Pontal do Araguaia;6711;5106653
MT;51;6703;Ponte Branca;1576;5106703
MT;51;6752;Pontes e Lacerda;45436;5106752
MT;51;6778;Porto Alegre do Norte;12517;5106778
MT;51;6802;Porto dos Gaúchos;5410;5106802
MT;51;6828;Porto Esperidião;12017;5106828
MT;51;6851;Porto Estrela;2963;5106851
MT;51;7008;Poxoréu;16219;5107008
MT;51;7040;Primavera do Leste;62019;5107040
MT;51;7065;Querência;17479;5107065
MT;51;7107;São José dos Quatro Marcos;18906;5107107
MT;51;7156;Reserva do Cabaçal;2732;5107156
MT;51;7180;Ribeirão Cascalheira;10206;5107180
MT;51;7198;Ribeirãozinho;2405;5107198
MT;51;7206;Rio Branco;5156;1200401
MT;51;7248;Santa Carmem;4525;5107248
MT;51;7263;Santo Afonso;3146;5107263
MT;51;7297;São José do Povo;4063;5107297
MT;51;7305;São José do Rio Claro;20664;5107305
MT;51;7354;São José do Xingu;5595;5107354
MT;51;7404;São Pedro da Cipa;4727;5107404
MT;51;7578;Rondolândia;4001;5107578
MT;51;7602;Rondonópolis;232491;5107602
MT;51;7701;Rosário Oeste;17151;5107701
MT;51;7743;Santa Cruz do Xingu;2564;5107743
MT;51;7750;Salto do Céu;3365;5107750
MT;51;7768;Santa Rita do Trivelato;3429;5107768
MT;51;7776;Santa Terezinha;8371;2612802
MT;51;7792;Santo Antônio do Leste;5174;5107792
MT;51;7800;Santo Antônio do Leverger;16628;5107800
MT;51;7859;São Félix do Araguaia;11708;5107859
MT;51;7875;Sapezal;25881;5107875
MT;51;7883;Serra Nova Dourada;1650;5107883
MT;51;7909;Sinop;142996;5107909
MT;51;7925;Sorriso;90313;5107925
MT;51;7941;Tabaporã;9489;5107941
MT;51;7958;Tangará da Serra;103750;5107958
MT;51;8006;Tapurah;13705;5108006
MT;51;8055;Terra Nova do Norte;9667;5108055
MT;51;8105;Tesouro;3805;5108105
MT;51;8204;Torixoréu;3609;5108204
MT;51;8303;União do Sul;3525;5108303
MT;51;8352;Vale de São Domingos;3127;5108352
MT;51;8402;Várzea Grande;284971;2211407
MT;51;8501;Vera;11309;5108501
MT;51;8600;Vila Rica;26037;5108600
MT;51;8808;Nova Guarita;4519;5108808
MT;51;8857;Nova Marilândia;3278;5108857
MT;51;8907;Nova Maringá;8641;5108907
MT;51;8956;Nova Monte Verde;9178;5108956
GO;52;50;Abadia de Goiás;8773;5200050
GO;52;100;Abadiânia;20042;5200100
GO;52;134;Acreúna;22366;5200134
GO;52;159;Adelândia;2516;5200159
GO;52;175;Água Fria de Goiás;5735;5200175
GO;52;209;Água Limpa;1850;5200209
GO;52;258;Águas Lindas de Goiás;212440;5200258
GO;52;308;Alexânia;27653;5200308
GO;52;506;Aloândia;1995;5200506
GO;52;555;Alto Horizonte;6414;5200555
GO;52;605;Alto Paraíso de Goiás;7624;5200605
GO;52;803;Alvorada do Norte;8660;5200803
GO;52;829;Amaralina;3812;5200829
GO;52;852;Americano do Brasil;6111;5200852
GO;52;902;Amorinópolis;3126;5200902
GO;52;1108;Anápolis;386923;5201108
GO;52;1207;Anhanguera;1149;5201207
GO;52;1306;Anicuns;21850;5201306
GO;52;1405;Aparecida de Goiânia;578179;5201405
GO;52;1454;Aparecida do Rio Doce;2474;5201454
GO;52;1504;Aporé;4198;5201504
GO;52;1603;Araçu;3522;5201603
GO;52;1702;Aragarças;20118;5201702
GO;52;1801;Aragoiânia;10308;5201801
GO;52;2155;Araguapaz;7770;5202155
GO;52;2353;Arenópolis;2612;5202353
GO;52;2502;Aruanã;9875;5202502
GO;52;2601;Aurilândia;3120;5202601
GO;52;2809;Avelinópolis;2417;5202809
GO;52;3104;Baliza;5138;5203104
GO;52;3203;Barro Alto;11167;2903235
GO;52;3302;Bela Vista de Goiás;29975;5203302
GO;52;3401;Bom Jardim de Goiás;8841;5203401
GO;52;3500;Bom Jesus de Goiás;25216;5203500
GO;52;3559;Bonfinópolis;9706;5203559
GO;52;3575;Bonópolis;4405;5203575
GO;52;3609;Brazabrantes;3703;5203609
GO;52;3807;Britânia;5779;5203807
GO;52;3906;Buriti Alegre;9459;5203906
GO;52;3939;Buriti de Goiás;2488;5203939
GO;52;3962;Buritinópolis;3292;5203962
GO;52;4003;Cabeceiras;7993;5204003
GO;52;4102;Cachoeira Alta;12484;5204102
GO;52;4201;Cachoeira de Goiás;1351;5204201
GO;52;4250;Cachoeira Dourada;8067;3109808
GO;52;4300;Caçu;16009;5204300
GO;52;4409;Caiapônia;18913;5204409
GO;52;4508;Caldas Novas;91162;5204508
GO;52;4557;Caldazinha;3804;5204557
GO;52;4607;Campestre de Goiás;3630;5204607
GO;52;4656;Campinaçu;3640;5204656
GO;52;4706;Campinorte;12626;5204706
GO;52;4805;Campo Alegre de Goiás;7589;5204805
GO;52;4854;Campo Limpo de Goiás;7789;5204854
GO;52;4904;Campos Belos;19887;5204904
GO;52;4953;Campos Verdes;2141;5204953
GO;52;5000;Carmo do Rio Verde;10082;5205000
GO;52;5059;Castelândia;3435;5205059
GO;52;5109;Catalão;108823;5205109
GO;52;5208;Caturaí;5070;5205208
GO;52;5307;Cavalcante;9709;5205307
GO;52;5406;Ceres;22191;5205406
GO;52;5455;Cezarina;8606;5205455
GO;52;5471;Chapadão do Céu;10167;5205471
GO;52;5497;Cidade Ocidental;71376;5205497
GO;52;5513;Cocalzinho de Goiás;20240;5205513
GO;52;5521;Colinas do Sul;3382;5205521
GO;52;5703;Córrego do Ouro;2327;5205703
GO;52;5802;Corumbá de Goiás;11110;5205802
GO;52;5901;Corumbaíba;9723;5205901
GO;52;6206;Cristalina;58997;5206206
GO;52;6305;Cristianópolis;2966;5206305
GO;52;6404;Crixás;16949;5206404
GO;52;6503;Cromínia;3486;5206503
GO;52;6602;Cumari;2854;5206602
GO;52;6701;Damianópolis;3311;5206701
GO;52;6800;Damolândia;2938;5206800
GO;52;6909;Davinópolis;2094;2103752
GO;52;7105;Diorama;2484;5207105
GO;52;7253;Doverlândia;7322;5207253
GO;52;7352;Edealina;3699;5207352
GO;52;7402;Edéia;12372;5207402
GO;52;7501;Estrela do Norte;3275;3515301
GO;52;7535;Faina;6627;5207535
GO;52;7600;Fazenda Nova;5637;5207600
GO;52;7808;Firminópolis;13292;5207808
GO;52;7907;Flores de Goiás;16557;5207907
GO;52;8004;Formosa;121617;5208004
GO;52;8103;Formoso;4248;3126208
GO;52;8152;Gameleira de Goiás;3818;5208152
GO;52;8301;Divinópolis de Goiás;4804;5208301
GO;52;8400;Goianápolis;11231;5208400
GO;52;8509;Goiandira;5600;5208509
GO;52;8608;Goianésia;70084;5208608
GO;52;8707;Goiânia;1516113;5208707
GO;52;8806;Goianira;44289;5208806
GO;52;8905;Goiás;22645;5208905
GO;52;9101;Goiatuba;34095;5209101
GO;52;9150;Gouvelândia;5898;5209150
GO;52;9200;Guapó;14209;5209200
GO;52;9291;Guaraíta;1996;5209291
GO;52;9408;Guarani de Goiás;3893;5209408
GO;52;9457;Guarinos;1794;5209457
GO;52;9606;Heitoraí;3724;5209606
GO;52;9705;Hidrolândia;21706;2305209
GO;52;9804;Hidrolina;3564;5209804
GO;52;9903;Iaciara;13947;5209903
GO;52;9937;Inaciolândia;6194;5209937
GO;52;9952;Indiara;15611;5209952
GO;52;10000;Inhumas;52866;5210000
GO;52;10109;Ipameri;26985;5210109
GO;52;10158;Ipiranga de Goiás;2893;5210158
GO;52;10208;Iporá;31531;5210208
GO;52;10307;Israelândia;2800;5210307
GO;52;10406;Itaberaí;42900;5210406
GO;52;10562;Itaguari;4676;5210562
GO;52;10604;Itaguaru;5237;5210604
GO;52;10802;Itajá;4539;2404853
GO;52;10901;Itapaci;22981;5210901
GO;52;11008;Itapirapuã;4997;5211008
GO;52;11206;Itapuranga;25768;5211206
GO;52;11305;Itarumã;7178;5211305
GO;52;11404;Itauçu;8938;5211404
GO;52;11503;Itumbiara;104742;5211503
GO;52;11602;Ivolândia;2370;5211602
GO;52;11701;Jandaia;6048;5211701
GO;52;11800;Jaraguá;50511;5211800
GO;52;11909;Jataí;100882;5211909
GO;52;12006;Jaupaci;2879;5212006
GO;52;12055;Jesúpolis;2490;5212055
GO;52;12105;Joviânia;7387;5212105
GO;52;12204;Jussara;18478;2918506
GO;52;12253;Lagoa Santa;1588;3137601
GO;52;12303;Leopoldo de Bulhões;7647;5212303
GO;52;12501;Luziânia;208299;5212501
GO;52;12600;Mairipotaba;2368;5212600
GO;52;12709;Mambaí;8882;5212709
GO;52;12808;Mara Rosa;9503;5212808
GO;52;12907;Marzagão;2236;5212907
GO;52;12956;Matrinchã;4351;5212956
GO;52;13004;Maurilândia;14080;5213004
GO;52;13053;Mimoso de Goiás;2597;5213053
GO;52;13087;Minaçu;29070;5213087
GO;52;13103;Mineiros;66801;5213103
GO;52;13400;Moiporá;1529;5213400
GO;52;13509;Monte Alegre de Goiás;8606;5213509
GO;52;13707;Montes Claros de Goiás;8055;5213707
GO;52;13756;Montividiu;13396;5213756
GO;52;13772;Montividiu do Norte;4479;5213772
GO;52;13806;Morrinhos;46136;2308906
GO;52;13855;Morro Agudo de Goiás;2248;5213855
GO;52;13905;Mossâmedes;4290;5213905
GO;52;14002;Mozarlândia;15659;5214002
GO;52;14051;Mundo Novo;4887;2922102
GO;52;14101;Mutunópolis;3778;5214101
GO;52;14408;Nazário;9142;5214408
GO;52;14507;Nerópolis;29850;5214507
GO;52;14606;Niquelândia;46388;5214606
GO;52;14705;Nova América;2352;5214705
GO;52;14804;Nova Aurora;2210;4116703
GO;52;14838;Nova Crixás;12869;5214838
GO;52;14861;Nova Glória;8164;5214861
GO;52;14879;Nova Iguaçu de Goiás;2929;5214879
GO;52;14903;Nova Roma;3264;5214903
GO;52;15009;Nova Veneza;9853;4211603
GO;52;15207;Novo Brasil;2913;5215207
GO;52;15231;Novo Gama;115711;5215231
GO;52;15256;Novo Planalto;4495;5215256
GO;52;15306;Orizona;15615;5215306
GO;52;15405;Ouro Verde de Goiás;3759;5215405
GO;52;15504;Ouvidor;6667;5215504
GO;52;15603;Padre Bernardo;33835;5215603
GO;52;15652;Palestina de Goiás;3464;5215652
GO;52;15702;Palmeiras de Goiás;28858;5215702
GO;52;15801;Palmelo;2381;5215801
GO;52;15900;Palminópolis;3585;5215900
GO;52;16007;Panamá;2615;5216007
GO;52;16304;Paranaiguara;10057;5216304
GO;52;16403;Paraúna;10988;5216403
GO;52;16452;Perolândia;3129;5216452
GO;52;16809;Petrolina de Goiás;10281;5216809
GO;52;16908;Pilar de Goiás;2253;5216908
GO;52;17104;Piracanjuba;24524;5217104
GO;52;17203;Piranhas;10385;2707107
GO;52;17302;Pirenópolis;24908;5217302
GO;52;17401;Pires do Rio;31458;5217401
GO;52;17609;Planaltina;89918;5217609
GO;52;17708;Pontalina;17819;5217708
GO;52;18003;Porangatu;45394;5218003
GO;52;18052;Porteirão;3881;5218052
GO;52;18102;Portelândia;4011;5218102
GO;52;18300;Posse;36900;5218300
GO;52;18391;Professor Jamil;3223;5218391
GO;52;18508;Quirinópolis;50065;5218508
GO;52;18607;Rialma;10918;5218607
GO;52;18706;Rianápolis;4801;5218706
GO;52;18789;Rio Quente;4493;5218789
GO;52;18805;Rio Verde;235647;5218805
GO;52;18904;Rubiataba;19882;5218904
GO;52;19001;Sanclerlândia;7637;5219001
GO;52;19100;Santa Bárbara de Goiás;6560;5219100
GO;52;19209;Santa Cruz de Goiás;2855;5219209
GO;52;19258;Santa Fé de Goiás;5459;5219258
GO;52;19308;Santa Helena de Goiás;38648;5219308
GO;52;19357;Santa Isabel;3809;3546801
GO;52;19407;Santa Rita do Araguaia;8756;5219407
GO;52;19456;Santa Rita do Novo Destino;3343;5219456
GO;52;19506;Santa Rosa de Goiás;2319;5219506
GO;52;19605;Santa Tereza de Goiás;3355;5219605
GO;52;19704;Santa Terezinha de Goiás;8744;5219704
GO;52;19712;Santo Antônio da Barra;4821;5219712
GO;52;19738;Santo Antônio de Goiás;6283;5219738
GO;52;19753;Santo Antônio do Descoberto;74744;5219753
GO;52;19803;São Domingos;12949;2513968
GO;52;19902;São Francisco de Goiás;6264;5219902
